lat,lng,country,target
39.0363,-108.5172,United States,1
42.5299,-85.8462,United States,1
39.013,-84.4349,United States,1
39.7452,-77.0891,United States,1
33.8034,-84.1724,United States,1
-36.8996,149.9,Australia,0
36.6953,-77.5356,United States,1
41.3031,-80.8514,United States,1
38.7148,-90.3461,United States,1
41.3526,-85.1238,United States,1
40.0692,-79.9152,United States,1
37.447,-77.442,United States,1
37.4788,-97.2725,United States,1
47.7227,-122.7146,United States,1
39.6109,-76.8551,United States,1
41.2779,-72.8148,United States,1
28.0371,-81.9063,United States,1
40.3908,-74.5756,United States,1
40.4252,-79.8545,United States,1
26.223,-97.9601,United States,1
30.293,-89.3904,United States,1
41.923,-91.4244,United States,1
32.5313,-94.8564,United States,1
31.53,-83.8338,United States,1
10.656,-12.272,Guinea,0
32.6296,-97.2827,United States,1
38.0469,-87.2847,United States,1
39.8986,-76.6078,United States,1
38.4154,-82.3188,United States,1
43.0573,-76.2126,United States,1
42.8614,-73.9206,United States,1
47.1699,-122.5935,United States,1
38.9344,-95.0956,United States,1
41.1287,-74.0855,United States,1
40.2908,-76.9348,United States,1
40.3391,-74.1283,United States,1
42.8094,-82.7517,United States,1
42.4816,-83.1685,United States,1
42.384,-88.2475,United States,1
40.8247,-74.0613,United States,1
34.889,-79.7098,United States,1
41.926,-79.6358,United States,1
-24.3936,150.4961,Australia,0
38.9105,-77.1991,United States,1
32.1526,-94.3368,United States,1
39.7239,-82.9576,United States,1
40.5626,-74.5743,United States,1
43.0025,-78.7887,United States,1
47.2828,-122.5769,United States,1
40.1474,-75.2687,United States,1
34.1377,-118.0775,United States,1
37.5134,-122.466,United States,1
33.9622,-98.6819,United States,1
34.2064,-84.1337,United States,1
43.4196,-83.8992,United States,1
36.8432,-83.3184,United States,1
32.8576,-85.2079,United States,1
35.4421,-95.9847,United States,1
40.7042,-111.5438,United States,1
34.0396,-77.8966,United States,1
30.485,-90.8658,United States,1
39.4777,-76.2385,United States,1
43.1266,-85.5582,United States,1
46.2066,-119.7662,United States,1
40.1099,-75.2798,United States,1
32.5732,-93.606,United States,1
26.2633,-81.8094,United States,1
41.4801,-81.462,United States,1
39.9022,-75.3488,United States,1
41.4497,-97.0619,United States,1
41.5026,-72.8993,United States,1
40.6397,-89.6608,United States,1
28.5266,-99.8589,United States,1
41.4859,-75.6012,United States,1
33.9813,-88.4823,United States,1
41.134,-102.9681,United States,1
36.4081,-83.0042,United States,1
39.4559,-82.2219,United States,1
37.5618,-120.9088,United States,1
41.1709,-76.874,United States,1
38.336,-90.4046,United States,1
33.2099,-97.7709,United States,1
30.4398,-86.6071,United States,1
40.7336,-73.4169,United States,1
32.1973,-83.1712,United States,1
37.7319,-79.3569,United States,1
41.0277,-111.9081,United States,1
41.893,-83.4179,United States,1
22.065,-159.3771,United States,1
40.3058,-111.7544,United States,1
40.9437,-78.9767,United States,1
42.2134,-79.8333,United States,1
34.0426,-94.342,United States,1
47.0512,-122.781,United States,1
31.5136,-106.1521,United States,1
39.6608,-87.4045,United States,1
35.0073,-81.9692,United States,1
33.5945,-86.7684,United States,1
37.1566,-88.7083,United States,1
37.628,-77.4288,United States,1
28.8176,-97.8518,United States,1
31.854,-103.0924,United States,1
33.9815,-83.8951,United States,1
28.0596,-81.9053,United States,1
42.9608,-77.1348,United States,1
38.7383,-82.842,United States,1
39.4832,-77.3559,United States,1
35.5003,-92.0332,United States,1
39.7551,-75.507,United States,1
36.8667,-83.8849,United States,1
41.6987,-93.4548,United States,1
30.364,-103.6651,United States,1
43.0479,-88.0867,United States,1
21.6443,-157.928,United States,1
39.5912,-78.855,United States,1
46.5567,-120.4977,United States,1
35.156,-92.739,United States,1
40.1144,-74.1492,United States,1
34.7074,-82.4651,United States,1
30.8577,-88.0632,United States,1
38.0019,-89.2323,United States,1
34.4644,-82.6593,United States,1
40.9152,-89.5018,United States,1
41.2294,-77.0009,United States,1
37.1193,-93.3683,United States,1
32.2997,-84.0246,United States,1
41.0445,-95.7408,United States,1
35.6234,-91.2322,United States,1
28.7754,-81.3721,United States,1
39.3198,-76.3858,United States,1
41.2843,-81.0933,United States,1
-18.6496,146.1666,Australia,0
38.5866,-90.3282,United States,1
39.4043,-77.3413,United States,1
42.4612,-78.9339,United States,1
41.0518,-82.7232,United States,1
18.001,-66.2603,Puerto Rico,0
38.3039,-76.6396,United States,1
28.4611,-81.3912,United States,1
-33.4196,149.57,Australia,0
-37.2795,142.91,Australia,0
41.6346,-85.9235,United States,1
28.5441,-81.4629,United States,1
40.6561,-78.7784,United States,1
47.0514,-109.4525,United States,1
41.439,-73.0568,United States,1
38.884,-90.1073,United States,1
39.6467,-105.018,United States,1
38.9942,-104.8639,United States,1
34.7768,-89.4466,United States,1
38.6547,-77.3012,United States,1
39.0626,-84.709,United States,1
26.9618,-80.1011,United States,1
37.813,-85.9827,United States,1
39.5617,-86.0996,United States,1
35.1626,-106.6481,United States,1
41.3957,-95.0138,United States,1
39.3307,-74.5071,United States,1
39.9767,-74.8369,United States,1
43.8606,-92.4896,United States,1
41.5707,-70.5556,United States,1
47.8417,-120.027,United States,1
41.8808,-72.8111,United States,1
40.771,-82.6105,United States,1
35.4433,-89.8148,United States,1
40.9381,-87.1683,United States,1
42.5192,-88.2489,United States,1
39.2338,-84.5474,United States,1
38.3863,-78.9675,United States,1
11.299,-10.726,Guinea,0
42.2145,-73.8656,United States,1
27.3214,-80.3307,United States,1
53.8166,-101.2333,Canada,0
-28.0196,18.74,Namibia,0
42.3396,-88.2028,United States,1
27.2856,-82.497,United States,1
41.0163,-73.9856,United States,1
38.939,-119.7369,United States,1
42.7781,-89.2967,United States,1
42.3561,-73.808,United States,1
37.5772,-101.3547,United States,1
32.3875,-83.3523,United States,1
-31.35,-66.6,Argentina,0
39.6386,-106.3608,United States,1
31.3114,-89.374,United States,1
30.0266,-98.1115,United States,1
41.2808,-82.0368,United States,1
46.1697,-119.0446,United States,1
28.8006,-82.3372,United States,1
33.5024,-112.3586,United States,1
36.7392,-84.1647,United States,1
40.5617,-75.5489,United States,1
37.0045,-79.8854,United States,1
39.1515,-77.0065,United States,1
40.001,-74.7553,United States,1
20.2014,1.0888,Mali,0
34.3015,-79.8672,United States,1
33.6398,-84.3376,United States,1
42.4355,-83.489,United States,1
34.1538,-78.8737,United States,1
-38.6095,145.59,Australia,0
40.6432,-74.4391,United States,1
29.6909,-91.3096,United States,1
36.9394,-76.5264,United States,1
40.3445,-76.795,United States,1
40.8298,-83.272,United States,1
38.7253,-77.2638,United States,1
35.4445,-88.6531,United States,1
41.7741,-87.8752,United States,1
43.4174,-84.0731,United States,1
42.3219,-85.518,United States,1
42.1248,-71.535,United States,1
44.6652,-93.6351,United States,1
41.9834,-86.1125,United States,1
39.9994,-90.4178,United States,1
40.3619,-74.0392,United States,1
33.7243,-78.9678,United States,1
39.0117,-89.7905,United States,1
40.2258,-76.8255,United States,1
38.3479,-90.9934,United States,1
28.1041,-81.7264,United States,1
-31.6279,29.5283,South Africa,0
26.0962,-97.9566,United States,1
41.1578,-74.0769,United States,1
47.6095,-122.6533,United States,1
40.8208,-74.3085,United States,1
42.0598,-90.6651,United States,1
41.3958,-75.7147,United States,1
35.5523,-121.0847,United States,1
40.4377,-84.9835,United States,1
41.3045,-82.9781,United States,1
43.0337,-71.4256,United States,1
-18.0666,44.0167,Madagascar,0
40.8003,-76.8647,United States,1
41.3165,-73.8475,United States,1
39.84,-75.2397,United States,1
41.357,-74.2769,United States,1
41.6291,-87.6858,United States,1
40.0856,-75.1941,United States,1
43.9887,-121.3608,United States,1
40.3357,-74.0346,United States,1
26.2752,-98.5644,United States,1
31.3177,-95.4564,United States,1
40.1183,-74.0446,United States,1
41.0253,-74.0604,United States,1
46.1841,-122.9178,United States,1
38.8237,-76.9485,United States,1
33.818,-117.8103,United States,1
40.9933,-73.951,United States,1
46.4023,-117.063,United States,1
38.9473,-84.6731,United States,1
44.954,-92.3709,United States,1
35.6977,-84.2661,United States,1
40.1148,-75.1801,United States,1
39.8393,-84.4176,United States,1
38.5935,-90.3826,United States,1
34.3497,-82.929,United States,1
35.0592,-77.02,United States,1
35.8075,-106.2067,United States,1
30.327,-89.2436,United States,1
26.2326,-81.8108,United States,1
39.6636,-80.8569,United States,1
40.6814,-84.1487,United States,1
40.919,-74.639,United States,1
29.6814,-97.6468,United States,1
29.5148,-98.3819,United States,1
38.8285,-76.5211,United States,1
41.8838,-88.4615,United States,1
40.7466,-89.5701,United States,1
-35.2285,173.9507,New Zealand,0
38.6138,-89.5231,United States,1
43.2899,-77.7925,United States,1
-31.6566,116.6534,Australia,0
27.2779,-82.5516,United States,1
40.5811,-75.3378,United States,1
37.2545,-120.9949,United States,1
28.0392,-97.5154,United States,1
38.2871,-90.3995,United States,1
32.8028,-97.4021,United States,1
33.9179,-116.4796,United States,1
39.9322,-74.9527,United States,1
39.6878,-77.7173,United States,1
45.038,-93.7923,United States,1
37.763,-89.0841,United States,1
34.0049,-86.104,United States,1
42.4621,-91.903,United States,1
39.341,-80.0161,United States,1
37.3688,-81.0961,United States,1
42.9147,-83.5092,United States,1
39.7797,-88.8835,United States,1
43.8238,-70.4288,United States,1
34.7236,-97.2291,United States,1
53.5,-112.05,Canada,0
35.8713,-84.4959,United States,1
40.7765,-73.6778,United States,1
39.5785,-107.5262,United States,1
35.0652,-98.2441,United States,1
40.4897,-85.5984,United States,1
30.5895,-98.3778,United States,1
29.7038,-98.6712,United States,1
40.4333,-80.0712,United States,1
21.4664,-71.136,Turks And Caicos Islands,0
41.4684,-75.6358,United States,1
36.7893,-98.6648,United States,1
32.885,-116.9453,United States,1
39.7072,-111.8323,United States,1
30.7715,-88.0793,United States,1
41.0689,-73.9545,United States,1
26.2303,-98.3792,United States,1
48.4209,-101.3381,United States,1
42.1207,-77.9458,United States,1
33.4422,-101.6477,United States,1
37.618,-121.0343,United States,1
-30.9496,22.1333,South Africa,0
32.0355,-93.7004,United States,1
28.0909,-97.817,United States,1
36.9912,-121.8934,United States,1
41.4296,-74.1578,United States,1
40.0648,-82.5025,United States,1
37.8234,-92.1514,United States,1
36.8849,-104.4396,United States,1
43.0968,-85.2331,United States,1
40.4311,-78.393,United States,1
42.3027,-85.5447,United States,1
38.7731,-104.7787,United States,1
29.2933,-97.1469,United States,1
45.4852,-122.7567,United States,1
38.9565,-76.778,United States,1
30.7496,-98.2382,United States,1
41.0044,-85.775,United States,1
27.9216,-82.0244,United States,1
37.569,-85.2578,United States,1
35.2346,-96.65,United States,1
40.316,-74.0205,United States,1
36.264,-90.9703,United States,1
41.5381,-86.9055,United States,1
35.3107,-83.1815,United States,1
34.5237,-82.4937,United States,1
32.7265,-82.7197,United States,1
32.6906,-93.74,United States,1
38.8508,-94.3378,United States,1
41.3584,-75.7027,United States,1
28.8024,-81.5351,United States,1
35.4919,-94.2165,United States,1
38.8003,-122.5505,United States,1
39.0254,-76.9751,United States,1
40.4537,-85.3736,United States,1
40.1489,-75.3995,United States,1
47.7478,-117.4197,United States,1
39.0462,-84.5362,United States,1
37.4612,-89.2388,United States,1
38.2367,-85.55,United States,1
42.4547,-88.2404,United States,1
45.4929,-93.2414,United States,1
36.449,-94.1212,United States,1
42.4011,-86.2676,United States,1
40.74,-75.3132,United States,1
40.2581,-103.6321,United States,1
35.3831,-119.1184,United States,1
40.042,-75.4912,United States,1
29.8962,-89.892,United States,1
37.1068,-87.8854,United States,1
39.7844,-85.9459,United States,1
-15.7666,128.7333,Australia,0
40.6567,-84.9555,United States,1
37.2931,-93.4171,United States,1
33.6665,-79.8293,United States,1
33.5838,-117.6235,United States,1
31.9876,-106.5933,United States,1
38.7208,-90.0601,United States,1
42.2826,-87.851,United States,1
32.3995,-100.8582,United States,1
43.215,-77.4225,United States,1
40.8983,-111.908,United States,1
38.3867,-85.4503,United States,1
40.893,-73.8057,United States,1
41.7335,-87.8859,United States,1
40.1407,-75.1925,United States,1
43.3998,-94.8343,United States,1
36.6364,-95.1769,United States,1
28.9756,-96.6483,United States,1
39.0357,-87.1587,United States,1
33.0019,-93.4613,United States,1
32.6421,-96.7093,United States,1
40.7557,-73.4544,United States,1
39.8585,-82.8978,United States,1
26.2788,-98.3856,United States,1
42.973,-78.6793,United States,1
42.3132,-84.0188,United States,1
40.7145,-89.2774,United States,1
41.6496,-70.2487,United States,1
39.3828,-89.0643,United States,1
40.7506,-73.1872,United States,1
38.7185,-121.4455,United States,1
20.6873,-156.4291,United States,1
40.768,-83.8252,United States,1
35.9175,-81.1754,United States,1
29.9474,-82.1129,United States,1
44.9899,-93.177,United States,1
41.3338,-75.8214,United States,1
46.856,-114.0777,United States,1
39.9446,-84.0257,United States,1
42.5119,-90.7796,United States,1
39.2775,-89.8762,United States,1
36.918,-89.3343,United States,1
40.8357,-74.4786,United States,1
42.7751,-88.943,United States,1
38.7117,-90.6517,United States,1
31.7642,-82.3508,United States,1
39.7859,-75.9801,United States,1
33.0909,-82.0146,United States,1
31.3085,-96.8934,United States,1
35.5233,-84.363,United States,1
39.3447,-91.2031,United States,1
40.3166,-76.7884,United States,1
40.4454,-74.1699,United States,1
38.3009,-86.9625,United States,1
42.8139,-86.0129,United States,1
37.8925,-122.5078,United States,1
33.9191,-102.3349,United States,1
40.6791,-75.1121,United States,1
31.6343,-91.5562,United States,1
46.9685,-124.1521,United States,1
40.3732,-79.8502,United States,1
34.9777,-85.2539,United States,1
42.4884,-71.5178,United States,1
40.062,-104.9484,United States,1
35.0836,-96.4004,United States,1
40.0119,-104.7271,United States,1
41.5774,-75.2524,United States,1
38.2132,-86.126,United States,1
40.5148,-80.1627,United States,1
39.1172,-82.5375,United States,1
28.6569,-81.5056,United States,1
42.9557,-77.5903,United States,1
36.7989,-119.8051,United States,1
40.6833,-80.2736,United States,1
35.6029,-84.4717,United States,1
40.4389,-82.3481,United States,1
26.2164,-98.378,United States,1
34.1064,-82.8706,United States,1
44.2547,-116.9689,United States,1
42.9626,-83.826,United States,1
40.9838,-75.1972,United States,1
41.2067,-74.0122,United States,1
41.5984,-73.9181,United States,1
39.8454,-75.0218,United States,1
42.9316,-74.6278,United States,1
42.4134,-73.6778,United States,1
30.6542,-97.0089,United States,1
41.5149,-71.377,United States,1
39.6324,-84.3645,United States,1
41.1488,-74.0485,United States,1
43.8259,-84.763,United States,1
32.7566,-98.9125,United States,1
-26.5594,148.7907,Australia,0
37.6869,-87.8876,United States,1
40.1008,-76.09,United States,1
41.5015,-83.7365,United States,1
32.3628,-97.6554,United States,1
44.2981,-90.8419,United States,1
42.7646,-88.2158,United States,1
35.9693,-77.9552,United States,1
41.6431,-87.708,United States,1
41.4409,-74.0353,United States,1
12.084,-12.301,Guinea,0
39.8357,-75.4453,United States,1
40.5393,-75.6342,United States,1
35.2843,-81.2841,United States,1
42.1026,-87.7791,United States,1
39.6062,-79.8812,United States,1
42.6786,-74.486,United States,1
43.1344,-72.455,United States,1
35.9347,-85.4726,United States,1
33.6113,-92.0678,United States,1
42.3298,-88.1599,United States,1
42.1631,-78.7233,United States,1
39.488,-79.0429,United States,1
40.8822,-73.9466,United States,1
43.12,-123.4242,United States,1
40.8896,-81.5887,United States,1
39.1128,-84.464,United States,1
35.404,-94.5969,United States,1
47.5519,-122.5517,United States,1
41.6273,-79.6699,United States,1
42.0125,-72.566,United States,1
41.732,-73.9139,United States,1
40.7752,-80.7628,United States,1
39.3843,-101.0459,United States,1
35.8693,-84.673,United States,1
32.9421,-87.1753,United States,1
40.0819,-93.603,United States,1
18.1775,-66.1582,Puerto Rico,0
43.3317,-88.2799,United States,1
33.424,-94.1188,United States,1
38.5228,-77.3187,United States,1
38.3317,-82.9371,United States,1
32.5284,-85.096,United States,1
40.0342,-88.5729,United States,1
21.9159,-159.5236,United States,1
40.6541,-76.104,United States,1
35.9002,-80.562,United States,1
43.4511,-96.8339,United States,1
34.8923,-92.2341,United States,1
38.0851,-89.3718,United States,1
42.3389,-72.5195,United States,1
39.1487,-122.1373,United States,1
39.5741,-104.8289,United States,1
44.7699,-94.1513,United States,1
37.4045,-120.8504,United States,1
33.2872,-96.9623,United States,1
37.2435,-77.4287,United States,1
33.9603,-117.9509,United States,1
35.9013,-75.661,United States,1
32.2347,-92.7098,United States,1
29.4771,-98.4471,United States,1
36.2959,-82.4766,United States,1
40.0285,-74.5883,United States,1
41.6089,-83.4836,United States,1
42.2379,-97.0101,United States,1
33.397,-86.6497,United States,1
44.836,-92.9949,United States,1
-32.5896,149.5801,Australia,0
42.5092,-84.653,United States,1
38.3899,-78.834,United States,1
29.9129,-96.8767,United States,1
21.9954,-159.3493,United States,1
40.2686,-74.5253,United States,1
43.099,-77.4427,United States,1
39.1084,-95.0829,United States,1
41.4017,-74.327,United States,1
40.8943,-73.3714,United States,1
34.7332,-106.7632,United States,1
38.5784,-94.8619,United States,1
37.9274,-95.4006,United States,1
41.7179,-73.9646,United States,1
42.5583,-77.6915,United States,1
39.7467,-81.5127,United States,1
44.0379,-92.6411,United States,1
32.968,-102.8318,United States,1
41.2763,-88.2805,United States,1
31.7929,-94.1795,United States,1
30.8608,-96.9762,United States,1
40.3756,-74.2444,United States,1
46.6624,-118.8405,United States,1
42.1091,-91.2758,United States,1
36.562,-82.6618,United States,1
40.4005,-81.3516,United States,1
32.0619,-110.9483,United States,1
36.1814,-89.6664,United States,1
40.8198,-73.4339,United States,1
39.6584,-76.8881,United States,1
39.6685,-75.5692,United States,1
39.1673,-84.8444,United States,1
39.2467,-106.2935,United States,1
43.0068,-73.8524,United States,1
56.2333,-117.2833,Canada,0
32.7548,-97.6499,United States,1
47.3715,-122.5689,United States,1
34.581,-94.2374,United States,1
24.6893,-81.3676,United States,1
39.5807,-84.3201,United States,1
42.3929,-87.9871,United States,1
42.8262,-82.493,United States,1
26.0889,-81.7031,United States,1
47.5193,-122.6183,United States,1
39.0871,-84.6178,United States,1
42.5815,-70.7682,United States,1
44.8761,-89.6173,United States,1
42.9866,-78.9524,United States,1
42.826,-103.0025,United States,1
38.8576,-104.9127,United States,1
39.235,-121.2003,United States,1
48.9839,-122.7414,United States,1
42.4755,-73.8113,United States,1
39.5681,-75.4724,United States,1
42.823,-88.1573,United States,1
40.5247,-79.8898,United States,1
40.8023,-75.616,United States,1
27.0469,-82.2702,United States,1
40.8306,-75.7166,United States,1
40.7294,-92.8718,United States,1
36.5241,-86.0306,United States,1
33.647,-86.6414,United States,1
40.2485,-82.8803,United States,1
42.9623,-78.7418,United States,1
41.0541,-73.8143,United States,1
41.1392,-112.0285,United States,1
40.4394,-99.3774,United States,1
38.3214,-75.6246,United States,1
47.9845,-122.0746,United States,1
38.0857,-88.1728,United States,1
40.3219,-75.609,United States,1
33.9124,-81.5312,United States,1
42.8453,-83.7086,United States,1
43.3321,-83.7395,United States,1
41.0141,-95.2248,United States,1
38.5818,-122.5824,United States,1
40.8162,-73.7407,United States,1
43.1382,-71.4529,United States,1
29.8449,-81.3156,United States,1
33.292,-83.9678,United States,1
42.1112,-88.512,United States,1
39.939,-94.8279,United States,1
35.8318,-78.3162,United States,1
27.2856,-82.5333,United States,1
35.1996,-78.0664,United States,1
34.2429,-116.895,United States,1
32.7317,-94.946,United States,1
30.1833,-96.9279,United States,1
40.381,23.453,Greece,0
40.1995,-84.8206,United States,1
40.5257,-104.713,United States,1
34.9645,-80.0746,United States,1
38.7511,-90.6587,United States,1
43.0743,-94.2301,United States,1
28.3595,-80.7712,United States,1
32.5275,-92.7124,United States,1
41.3359,-89.2034,United States,1
41.0039,-75.2116,United States,1
40.7407,-114.0783,United States,1
44.0196,-116.9222,United States,1
31.0755,-97.609,United States,1
38.567,-77.3233,United States,1
37.8207,-92.22,United States,1
40.8678,-75.2085,United States,1
30.3652,-91.2659,United States,1
36.372,-95.8607,United States,1
29.9072,-90.1933,United States,1
42.1006,-70.6625,United States,1
38.8392,-76.9367,United States,1
42.3067,-75.3984,United States,1
26.2346,-97.5817,United States,1
28.2153,-82.1886,United States,1
28.469,-82.5999,United States,1
45.1002,-93.0881,United States,1
-35.1099,173.2727,New Zealand,0
44.6642,-103.8564,United States,1
42.3246,-85.2371,United States,1
40.6422,-89.5986,United States,1
34.2532,-89.0091,United States,1
41.6784,-73.0065,United States,1
28.0201,-81.7933,United States,1
42.3915,-82.9118,United States,1
34.2042,-79.2535,United States,1
-45.6,-69.0833,Argentina,0
39.0978,-84.2995,United States,1
40.738,-95.034,United States,1
35.8162,-81.4779,United States,1
34.7234,-82.7788,United States,1
42.6008,-70.8826,United States,1
40.8097,-72.7581,United States,1
39.2755,-93.9731,United States,1
41.9899,-72.5256,United States,1
42.1301,-75.9097,United States,1
47.6886,-114.1411,United States,1
33.0347,-83.938,United States,1
39.325,-77.8667,United States,1
39.1063,-84.3703,United States,1
36.4223,-82.4293,United States,1
32.6475,-83.754,United States,1
26.3504,103.4167,China,0
38.2486,-78.1127,United States,1
18.1619,-65.7584,Puerto Rico,0
40.262,-75.8099,United States,1
44.0026,-107.9543,United States,1
35.7884,-83.9363,United States,1
29.6912,-91.2672,United States,1
39.1908,-84.2198,United States,1
31.4126,-109.9178,United States,1
35.8468,-77.0655,United States,1
26.6784,-80.7269,United States,1
40.6284,-76.1729,United States,1
41.0203,-84.0354,United States,1
41.2166,-85.8106,United States,1
44.4453,-92.2796,United States,1
38.791,-76.5469,United States,1
40.7888,-124.1286,United States,1
35.4694,-77.4167,United States,1
43.001,-71.5171,United States,1
39.7528,-76.5925,United States,1
41.1207,-95.921,United States,1
43.04,-76.2177,United States,1
40.2432,-77.1784,United States,1
42.7232,-94.2245,United States,1
37.2243,-89.536,United States,1
34.6152,-120.1943,United States,1
45.5855,-95.9048,United States,1
41.4678,-90.3446,United States,1
31.1321,-99.3703,United States,1
41.8891,-87.9114,United States,1
40.1873,-75.4581,United States,1
41.3457,-94.0137,United States,1
36.1371,-88.5077,United States,1
36.1575,-80.1645,United States,1
41.4176,-87.751,United States,1
38.7306,-94.4736,United States,1
35.0129,-91.9571,United States,1
28.5271,-81.2628,United States,1
39.079,-74.8209,United States,1
34.9684,-82.4417,United States,1
41.7081,-70.0339,United States,1
40.8441,-73.6442,United States,1
38.9988,-93.9665,United States,1
40.5183,-111.4745,United States,1
42.3516,-88.8353,United States,1
33.4552,-86.9227,United States,1
35.5105,-78.7394,United States,1
44.9505,-95.7154,United States,1
39.1258,-89.8173,United States,1
30.5467,-91.1225,United States,1
40.8608,-73.4488,United States,1
34.1787,-82.3774,United States,1
27.9574,-81.7288,United States,1
28.4558,-81.5122,United States,1
32.1651,-91.721,United States,1
31.9185,-106.6006,United States,1
41.0986,-88.424,United States,1
32.3641,-81.3078,United States,1
42.1044,-76.2628,United States,1
38.9877,-74.8188,United States,1
43.8107,-88.4861,United States,1
42.8696,-84.899,United States,1
33.1911,-101.3814,United States,1
31.9903,-90.354,United States,1
29.4714,-81.1302,United States,1
41.5438,-87.1367,United States,1
48.5454,-117.8986,United States,1
41.1386,-81.4344,United States,1
33.5369,-81.9424,United States,1
41.1319,-96.2447,United States,1
41.4416,-90.5595,United States,1
27.3243,-80.2425,United States,1
34.2737,-92.1005,United States,1
40.0792,-80.8997,United States,1
39.5669,-97.6466,United States,1
39.4318,-77.8048,United States,1
41.4507,-75.5753,United States,1
41.9595,-72.3105,United States,1
41.9518,-71.7041,United States,1
40.7624,-73.3705,United States,1
33.2652,-97.2257,United States,1
40.1141,-88.0355,United States,1
29.9555,-90.1879,United States,1
-44.698,169.1449,New Zealand,0
40.2876,-87.2449,United States,1
30.4456,-91.2098,United States,1
40.955,-73.9567,United States,1
34.2292,-102.7284,United States,1
38.68,-85.1655,United States,1
43.8299,-91.3042,United States,1
43.8989,-91.0882,United States,1
38.8026,-77.2396,United States,1
34.5971,-83.7622,United States,1
40.3578,-80.1061,United States,1
29.7826,-95.9545,United States,1
32.832,-109.7595,United States,1
40.9104,-79.9157,United States,1
40.1604,-75.409,United States,1
37.1037,-85.3073,United States,1
38.9687,-94.9549,United States,1
39.1342,-94.9324,United States,1
40.2583,-85.676,United States,1
38.5798,-90.1039,United States,1
33.5566,-97.844,United States,1
47.1221,-122.5966,United States,1
39.3535,-83.3884,United States,1
28.2669,-82.6257,United States,1
47.7259,-117.4221,United States,1
40.2696,-76.7678,United States,1
-33.3896,148.02,Australia,0
49.1,-116.5167,Canada,0
-34.2829,140.6,Australia,0
-35.9196,145.65,Australia,0
-32.0796,150.8501,Australia,0
50.263,-91.9166,Canada,0
-2.8727,-67.8019,Brazil,0
-22.7167,-65.7,Argentina,0
-36.2163,-65.45,Argentina,0
49.067,-81.0166,Canada,0
-47.2663,-72.5499,Chile,0
-33.4661,-67.55,Argentina,0
44.04,-64.72,Canada,0
50.9333,-102.8,Canada,0
-25.3333,-59.6833,Argentina,0
19.2804,-81.33,Cayman Islands,0
-28.5548,150.3253,Australia,0
-34.2333,116.15,Australia,0
-32.9329,117.1666,Australia,0
-29.1329,19.3834,South Africa,0
-40.8329,145.1167,Australia,0
68.2333,14.5667,Norway,0
49.1744,-57.4269,Canada,0
-18.9696,32.88,Mozambique,0
-24.1829,-66.35,Argentina,0
-32.93,-53.95,Uruguay,0
-20.4162,148.5835,Australia,0
-33.6996,117.5501,Australia,0
52.8833,-118.0834,Canada,0
69.2406,18.0086,Norway,0
11.5544,-1.7736,Burkina Faso,0
-46.6,-70.9334,Argentina,0
44.3337,111.2333,Mongolia,0
-37.0342,145.1273,Australia,0
48.8373,-64.4934,Canada,0
7.5704,-9.27,Guinea,0
-31.6166,18.7333,South Africa,0
-47.75,-65.9,Argentina,0
69.725,30.0516,Norway,0
13.4364,0.5304,Burkina Faso,0
-38.9889,175.8142,New Zealand,0
-34.67,-54.17,Uruguay,0
58.7171,-111.15,Canada,0
5.38,-52.96,French Guiana,0
-42.7072,171.01,New Zealand,0
-33.8329,138.6,Australia,0
-33.42,151.3,Australia,0
-16.4846,145.4587,Australia,0
54.7719,-111.9647,Canada,0
-40.1,-64.4333,Argentina,0
-41.2805,174.0166,New Zealand,0
-26.5166,-61.1666,Argentina,0
-23.4496,144.25,Australia,0
20.2166,-96.7834,Mexico,0
4.7946,-71.34,Colombia,0
-12.6666,141.8666,Australia,0
1.9504,30.0333,Congo (Kinshasa),0
43.5837,121.2,China,0
-33.9329,137.6333,Australia,0
3.9105,-51.81,French Guiana,0
5.6852,-77.2745,Colombia,0
-22.6935,117.7931,Australia,0
-34.2,-54.75,Uruguay,0
50.4171,-73.8666,Canada,0
50.6333,-97,Canada,0
64.868,11.2053,Norway,0
-36.3162,140.7666,Australia,0
-5.879,39.26,Tanzania,0
-28.8666,-66.2333,Argentina,0
54.717,-113.2666,Canada,0
-48.7666,-70.25,Argentina,0
-30.73,-57.32,Uruguay,0
54.65,-8.1167,Ireland,0
55.8005,-98.85,Canada,0
31.48,92.05,China,0
-54.9333,-67.6167,Chile,0
-30.1,145.9333,Australia,0
62.8167,-92.0953,Canada,0
-41.1495,147.5167,Australia,0
-3.0999,120.2363,Indonesia,0
-0.8496,34.15,Kenya,0
-42.0829,145.55,Australia,0
7.1217,-77.7564,Colombia,0
-49.3,-67.7167,Argentina,0
10.185,-14.043,Guinea,0
-24.84,16.94,Namibia,0
50.7171,-127.5,Canada,0
4.73,-52.33,French Guiana,0
-0.9333,-91.0167,Ecuador,0
48.0004,-84.7833,Canada,0
-42.4012,173.6897,New Zealand,0
-0.1296,29.92,Uganda,0
-26.4,146.25,Australia,0
61.1086,-94.0586,Canada,0
-45.4074,167.7585,New Zealand,0
-29.423,153.3533,Australia,0
-34.3829,136.0833,Australia,0
-34.6328,117.6666,Australia,0
-15,-59.95,Brazil,0
-26.2167,-65.2833,Argentina,0
-33.2996,117.35,Australia,0
64.317,-96.0167,Canada,0
-45.0333,-70.8333,Argentina,0
-27.6662,114.1667,Australia,0
